year,country,countryn,iso,iso3n,cpds1,poco,eu,emu,gov_right1,gov_cent1,gov_left1,gov_party,gov_new,gov_gap,gov_chan,gov_right2,gov_cent2,gov_left2,gov_right3,gov_cent3,gov_left3,gov_sup,gov_type,year_01,country_01,elect,vturn,social1,social2,social3,social4,social5,social6,social7,social8,leftsoc1,leftsoc2,leftsoc3,leftsoc4,leftsoc5,comm1,comm2,comm3,comm4,postcom1,postcom2,agrarian1,agrarian2,agrarian3,conserv1,conserv2,conserv3,conserv4,conserv5,conserv6,conserv7,conserv8,relig1,relig2,relig3,relig4,relig5,relig6,relig7,liberal1,liberal2,liberal3,liberal4,liberal5,liberal6,liberal7,liberal8,liberal9,protest1,protest2,protest3,protest4,protest5,green1,green2,green3,ethnic1,ethnic2,ethnic3,ethnic4,right1,right2,right3,right4,right5,regio1,femin1,monarch1,person1,pension1,pension2,nonlbl1,nonlbl2,allia1,allia2,allia3,others,year_02,country_02,ssocial1,ssocial2,ssocial3,ssocial4,ssocial5,ssocial6,ssocial7,ssocial8,sleftsoc1,sleftsoc2,sleftsoc3,sleftsoc4,sleftsoc5,scomm1,scomm2,scomm3,scomm4,spostcom1,spostcom2,sagrarian1,sagrarian2,sagrarian3,sconserv1,sconserv2,sconserv3,sconserv4,sconserv5,sconserv6,sconserv7,sconserv8,srelig1,srelig2,srelig3,srelig4,srelig5,srelig6,srelig7,sliberal1,sliberal2,sliberal3,sliberal4,sliberal5,sliberal6,sliberal7,sliberal8,sliberal9,sprotest1,sprotest2,sprotest3,sprotest4,sprotest5,sgreen1,sgreen2,sgreen3,sethnic1,sethnic2,sethnic3,sethnic4,sright1,sright2,sright3,sright4,sright5,sregio1,sfemin1,smonarch1,sperson1,spension1,spension2,snonlbl1,snonlbl2,sallia1,sallia2,sallia3,sothers,year_03,country_03,womenpar,rae_ele,rae_leg,effpar_ele,effpar_leg,dis_abso,dis_rel,dis_gall,year_04,country_04,lfirst,lsec,leff,lmin,lexe,ldis,lint,lfed,lbic,lrid,ljud,lbank,lfirstp,lfirstpi,lfirstpb,year_05,country_05,instcons,structur,fed,pres,prop,bic,referen,dir,judrev,year_06,country_06,kaopen,openc,outlays,receipts,realgdpgr,nomgdpgr,inflation,debt,debt_hist,deficit,pbal,capb,interest,curac,year_07,country_07,ttl_labf,civ_labf,emp_civ,labfopar,empratio,emp_ag,emp_ind,emp_serv,emp_un,unemp,year_08,country_08,nld,wi,wdlost,strike,grossu,netu,ud,adjcov,grossu_ipol,netu_ipol,ud_ipol,adjcov_ipol,year_09,country_09,sstran,socexp_t_pmp,socexp_c_pmp,socexp_k_pmp,oldage_pmp,survivor_pmp,incapben_pmp,health_pmp,family_pmp,almp_pmp,unemp_pmp,housing_pmp,othsocx_pmp,year_10,country_10,educexp_gov,educexp_gov_ipol,educexp_public,educexp_public_ipol,educexp_private,educexp_private_ipol,educatt_minimal,educatt_minimal_ipol,educatt_tertiary,educatt_tertiary_ipol,year_11,country_11,fallow_pmp,mpleave_pmp,othfam_c_pmp,childcare_pmp,homehelp_pmp,othfam_k_pmp,servadmi_pmp,training_pmp,jobrot_pmp,incent_pmp,disabled_pmp,jobcrea_pmp,startup_pmp,compen_pmp,earretir_pmp,year_12,country_12,emprot_reg,emprot_temp,prefisc_gini,pretran_gini,postfisc_gini,pop,pop15_64,pop65,elderly,year_13,country_13
2006,Slovenia,31,SVN,705,0,1,1,0,"0,00","22,94","77,06",4,0,0,0,"0,00","18,38","81,62","0,00","10,00","44,40","54,40",2,2006,Slovenia,,"60,5","0,0","10,2","29,1","0,0","2,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","9,1","0,0","0,0","0,0","0,0","0,0","22,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","6,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,0","0,0","2,1","3,0","0,0","0,0","0,0","4,0",2006,Slovenia,"0,0","11,1","32,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,0","0,0","0,0","0,0","0,0","0,0","25,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","1,1","0,0","0,0","6,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,4","4,4","0,0","0,0","0,0","0,0","0,0","0,0",2006,Slovenia,"12,2","0,83","0,79","5,97","4,85","1,12","0,19","5,58",2006,Slovenia,,,,,,,,,,,,,"0,40","0,71","-0,08",2006,Slovenia,,1,0,1,2,"3,0",0,"2,00",1,2006,Slovenia,"0,94","129,44","44,22","43,01","5,66","7,97","2,46","26,00","26,00","-1,20","-0,05","-1,44","3,85","-1,81",2006,Slovenia,"1003,71","1022,00","961,20","71,26","66,57","91,72","339,58","529,92","60,80","6,00",2006,Slovenia,,,,,"320,00","253,00","31,41","96,00","320,00","253,00","31,41","96,00",2006,Slovenia,"15,00","21,07","14,15","6,66","8,29","1,63","2,25","5,70","1,87","0,26","0,51","0,01","0,53",2006,Slovenia,"5,58","5,58","5,72","5,72","0,76","0,76","22,80","22,80","17,80","17,80",2006,Slovenia,"0,76","0,51","0,06","0,50","0,02","0,01","0,09","0,06",,"0,03","0,00","0,07","0,02","0,39","0,12",2006,Slovenia,,,,,,"2008,52","1410,72","316,34","15,75",2006,Slovenia
2007,Slovenia,31,SVN,705,0,1,1,1,"0,00","17,65","82,35",4,0,0,0,"0,00","18,38","81,62","0,00","10,00","44,40","54,40",2,2007,Slovenia,,"60,5","0,0","10,2","29,1","0,0","2,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","9,1","0,0","0,0","0,0","0,0","0,0","22,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","6,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,0","0,0","2,1","3,0","0,0","0,0","0,0","4,0",2007,Slovenia,"0,0","11,1","32,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,0","0,0","0,0","0,0","0,0","0,0","25,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","1,1","0,0","0,0","6,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,4","4,4","0,0","0,0","0,0","0,0","0,0","0,0",2007,Slovenia,"12,2","0,83","0,79","5,97","4,85","1,12","0,19","5,58",2007,Slovenia,,,,,,,,,,,,,"0,19","0,65","-0,35",2007,Slovenia,,1,0,1,2,"3,0",0,"2,00",1,2007,Slovenia,"1,00","136,49","42,19","42,11","6,94","11,40","3,66","22,80","22,80","-0,08","0,94","-2,11","4,53","-4,08",2007,Slovenia,"1022,97","1035,00","985,20","72,74","67,77","96,35","343,35","545,50","49,90","4,90",2007,Slovenia,,,,,,"240,00","28,96","94,00","300,00","240,00","28,96","94,00",2007,Slovenia,"14,12","19,72","13,25","6,28","8,04","1,52","2,09","5,36","1,70","0,19","0,33","0,01","0,47",2007,Slovenia,"5,11","5,11","5,15","5,15","0,72","0,72","22,20","22,20","18,50","18,50",2007,Slovenia,"0,70","0,44","0,05","0,47","0,02","0,01","0,09","0,03",,"0,02","0,00","0,05","0,00","0,33","0,00",2007,Slovenia,,,"31,50","31,30","21,60","2019,41","1414,79","323,56","16,02",2007,Slovenia
2008,Slovenia,31,SVN,705,0,1,1,1,"3,54","15,67","80,79",4,0,0,1,"3,14","16,32","80,53","1,75","8,88","43,91","54,53",2,2008,Slovenia,21.09.2008,"63,1","0,0","30,5","29,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,4","0,0","0,0","0,0","0,0","0,0","5,2","0,0","0,0","9,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","5,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,5","0,0","0,0","0,0","0,0","0,0","0,0","4,1",2008,Slovenia,"0,0","32,2","31,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,6","0,0","0,0","10,0","0,0","0,0","0,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","1,1","0,0","0,0","5,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,8","7,8","0,0","0,0","0,0","0,0","0,0","0,0",2008,Slovenia,"13,3","0,80","0,77","4,93","4,31","0,62","0,13","6,39",2008,Slovenia,,,,,,,,,,,,,"0,34","0,57","-0,07",2008,Slovenia,,1,0,1,2,"3,0",0,"2,00",1,2008,Slovenia,"0,94","134,14","43,87","42,46","3,30","7,96","5,65","21,80","21,80","-1,41","-0,73","-4,11","4,61","-5,30",2008,Slovenia,"1041,71","1041,60","996,10","73,95","68,58","85,18","348,23","562,70","45,50","4,40",2008,Slovenia,,,,,"280,00","227,50","26,59","92,00","280,00","227,50","26,59","92,00",2008,Slovenia,"14,42","19,87","13,03","6,66","7,88","1,53","2,05","5,77","1,75","0,17","0,28","0,01","0,42",2008,Slovenia,"5,11","5,11","5,20","5,20","0,63","0,63","21,90","21,90","19,00","19,00",2008,Slovenia,"0,74","0,46","0,05","0,46","0,02","0,01","0,08","0,03",,"0,01","0,00","0,04","0,02","0,28","0,00",2008,Slovenia,"2,65","1,81",,,,"2022,63","1410,35","330,27","16,33",2008,Slovenia
2009,Slovenia,31,SVN,705,0,1,1,1,"31,58","0,00","68,42",4,0,0,0,"28,06","0,00","71,94","15,60","0,00","40,00","55,60",2,2009,Slovenia,,"63,1","0,0","30,5","29,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,4","0,0","0,0","0,0","0,0","0,0","5,2","0,0","0,0","9,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","5,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,5","0,0","0,0","0,0","0,0","0,0","0,0","4,1",2009,Slovenia,"0,0","32,2","31,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,6","0,0","0,0","10,0","0,0","0,0","0,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","1,1","0,0","0,0","5,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,8","7,8","0,0","0,0","0,0","0,0","0,0","0,0",2009,Slovenia,"14,4","0,80","0,77","4,93","4,31","0,62","0,13","6,39",2009,Slovenia,,,,,,,,,,,,,"0,31","0,52","-0,07",2009,Slovenia,,1,0,1,2,"3,0",0,"2,00",1,2009,Slovenia,"0,88","112,62","48,22","42,38","-7,80","-4,70","0,84","34,60","34,60","-5,84","-4,96","-4,03","4,38","-0,56",2009,Slovenia,"1043,86","1041,70","980,70","73,62","67,53","88,97","323,45","568,22","61,00","5,90",2009,Slovenia,,,,,"280,00","216,00","26,28","92,00","280,00","216,00","26,28","92,00",2009,Slovenia,"16,15","22,48","14,93","7,21","9,00","1,70","2,15","6,26","2,06","0,34","0,47","0,01","0,50",2009,Slovenia,"5,57","5,57","5,69","5,69","0,68","0,68","20,80","20,80","19,60","19,60",2009,Slovenia,"0,79","0,68","0,06","0,48","0,02","0,01","0,10","0,09",,"0,05","0,00","0,06","0,05","0,47","0,00",2009,Slovenia,"2,65","1,81",,,,"2042,33","1419,97","336,86","16,49",2009,Slovenia
2010,Slovenia,31,SVN,705,0,1,1,1,"31,58","0,00","68,42",4,0,0,0,"28,06","0,00","71,94","15,60","0,00","40,00","55,60",2,2010,Slovenia,,"63,1","0,0","30,5","29,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,4","0,0","0,0","0,0","0,0","0,0","5,2","0,0","0,0","9,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","5,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,5","0,0","0,0","0,0","0,0","0,0","0,0","4,1",2010,Slovenia,"0,0","32,2","31,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,6","0,0","0,0","10,0","0,0","0,0","0,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","1,1","0,0","0,0","5,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,8","7,8","0,0","0,0","0,0","0,0","0,0","0,0",2010,Slovenia,"14,4","0,80","0,77","4,93","4,31","0,62","0,13","6,39",2010,Slovenia,,,,,,,,,,,,,"-0,23","0,46","-0,78",2010,Slovenia,,1,0,1,2,"3,0",0,"2,00",1,2010,Slovenia,"0,82","127,14","49,26","43,62","1,24","0,24","1,80","38,40","38,40","-5,63","-4,55","-3,74","3,83","-0,12",2010,Slovenia,"1040,05","1041,40","966,00","73,20","66,20","84,82","313,50","567,75","75,40","7,30",2010,Slovenia,,,,,"260,00","200,00","25,02","80,00","260,00","200,00","25,02","80,00",2010,Slovenia,"16,78","23,40","15,56","7,34","9,44","1,67","2,27","6,28","2,12","0,50","0,54","0,01","0,57",2010,Slovenia,"5,56","5,56","5,68","5,68","0,68","0,68","20,90","20,90","20,20","20,20",2010,Slovenia,"0,80","0,73","0,06","0,49","0,02","0,02","0,11","0,12",,"0,09","0,00","0,13","0,05","0,54","0,00",2010,Slovenia,"2,65","1,81","32,20","32,10","23,40","2049,26","1421,01","339,21","16,55",2010,Slovenia
2011,Slovenia,31,SVN,705,0,1,1,1,"20,67","0,00","79,33",4,0,0,1,"20,54","0,00","79,46","10,83","0,00","40,00","50,83",2,2011,Slovenia,04.12.2011,"65,6","0,0","10,5","26,2","0,0","0,0","28,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,0","0,0","0,0","0,0","0,0","0,0","0,0","7,7",2011,Slovenia,"0,0","11,1","28,9","0,0","0,0","31,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,9","0,0","0,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","1,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,7","6,7","0,0","0,0","0,0","0,0","0,0","0,0",2011,Slovenia,"32,2","0,82","0,78","5,56","4,63","0,93","0,17","5,58",2011,Slovenia,,,,,,,,,,,,,"-0,07","0,43","-0,53",2011,Slovenia,,1,0,1,2,"3,0",0,"2,00",1,2011,Slovenia,"0,76","138,91","50,00","43,33","0,65","1,78","1,80","46,60","46,60","-6,67","-5,27","-4,43","4,97","0,18",2011,Slovenia,"1033,60","1019,40","936,10","72,87","64,40","80,10","294,98","561,05","83,00","8,20",2011,Slovenia,,,,,"240,00","180,00","23,11","75,00","240,00","180,00","23,11","75,00",2011,Slovenia,"17,18","23,51","15,83","7,33","9,64","1,67","2,20","6,26","2,14","0,35","0,68","0,01","0,56",2011,Slovenia,"5,57","5,57","5,68","5,68","0,67","0,67","19,70","19,70","21,60","21,60",2011,Slovenia,"0,80","0,75","0,07","0,49","0,02","0,02","0,10","0,08",,"0,04","0,00","0,07","0,06","0,68","0,00",2011,Slovenia,"2,60","1,81",,,,"2052,50","1419,16","341,19","16,62",2011,Slovenia
2012,Slovenia,31,SVN,705,0,1,1,1,"14,48","13,70","71,81",4,0,0,1,"15,60","7,05","77,35","8,54","3,92","42,05","54,51",3,2012,Slovenia,,"65,6","0,0","10,5","26,2","0,0","0,0","28,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,0","0,0","0,0","0,0","0,0","0,0","0,0","7,7",2012,Slovenia,"0,0","11,1","28,9","0,0","0,0","31,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,9","0,0","0,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","1,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,7","6,7","0,0","0,0","0,0","0,0","0,0","0,0",2012,Slovenia,"32,2","0,82","0,78","5,56","4,63","0,93","0,17","5,58",2012,Slovenia,,,,,,,,,,,,,"0,06","0,41","-0,33",2012,Slovenia,,1,0,1,2,"3,0",0,"2,00",1,2012,Slovenia,"0,70","142,38","48,52","44,47","-2,67","-2,22","2,60","53,80","53,80","-4,04","-2,61","-0,39","5,81","2,17",2012,Slovenia,"1034,69","1013,40","923,80","73,25","64,07","77,13","284,55","562,10","90,00","8,90",2012,Slovenia,,,,,,"170,00","21,97","70,00",,"170,00","21,97","70,00",2012,Slovenia,"17,14","23,60","15,89","7,44","9,89","1,63","2,13","6,27","2,07","0,27","0,67","0,02","0,64",2012,Slovenia,"5,66","5,66","5,44","5,44",,,"19,00","19,00","23,00","23,00",2012,Slovenia,"0,69","0,77","0,07","0,52","0,02","0,01","0,09","0,04",,"0,03","0,00","0,06","0,04","0,67","0,00",2012,Slovenia,"2,60","1,81","36,00","35,90","25,70","2056,26","1412,05","348,68","16,96",2012,Slovenia
2013,Slovenia,31,SVN,705,0,1,1,1,"18,54","3,65","77,81",4,0,0,2,"12,61","1,91","85,47","6,89","0,94","45,62","53,45",2,2013,Slovenia,,"65,6","0,0","10,5","26,2","0,0","0,0","28,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,0","0,0","0,0","0,0","0,0","0,0","0,0","7,7",2013,Slovenia,"0,0","11,1","28,9","0,0","0,0","31,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,9","0,0","0,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","1,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,7","6,7","0,0","0,0","0,0","0,0","0,0","0,0",2013,Slovenia,"32,2","0,82","0,78","5,56","4,63","0,93","0,17","5,58",2013,Slovenia,,,,,,,,,,,,,"0,31","0,38","0,03",2013,Slovenia,,1,0,1,2,"3,0",0,"2,00",1,2013,Slovenia,"0,70","144,55","59,52","44,84","-1,13","0,45","1,77","70,40","70,40","-14,68","-12,68","-9,00","5,81","4,38",2013,Slovenia,"1036,71","1008,11","905,90","73,83","63,26","76,63","279,73","549,55","102,00","10,10",2013,Slovenia,,,,,,"160,00","21,25","65,00",,"160,00","21,25","65,00",2013,Slovenia,"17,10","23,98","16,26","7,34","10,33","1,63","2,11","6,15","1,96","0,38","0,75","0,02","0,65",2013,Slovenia,"5,49","5,49","5,12","5,12",,,"18,50","18,50","24,40","24,40",2013,Slovenia,"0,62","0,72","0,06","0,53","0,02","0,01","0,09","0,05",,"0,06","0,00","0,13","0,05","0,75","0,00",2013,Slovenia,"2,60","1,81",,,,"2059,11",,,,2013,Slovenia
2014,Slovenia,31,SVN,705,0,1,1,1,"40,10","0,00","59,90",3,1,-1,1,"34,31","0,00","65,69","19,13","0,00","35,70","54,83",2,2014,Slovenia,13.07.2014,"51,7","0,0","6,0","20,7","0,0","0,0","3,0","0,0","0,0","6,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,4","34,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","2,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,2","0,0","0,0","0,0","0,0","0,0","0,0","3,5",2014,Slovenia,"0,0","6,7","23,3","0,0","0,0","0,0","0,0","0,0","6,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,4","40,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","11,1","0,0","0,0","0,0","0,0","0,0","0,0","2,2",2014,Slovenia,"35,6","0,81","0,76","5,33","4,16","1,18","0,22","5,82",2014,Slovenia,,,,,,,,,,,,,"0,09","0,36","-0,22",2014,Slovenia,,1,0,1,2,"3,0",0,"2,00",1,2014,Slovenia,"0,70","145,18","49,86","44,34","2,98","3,80","0,20","80,30","80,30","-5,52","-2,71","-0,40","3,27","5,79",2014,Slovenia,"1036,51","1015,38","916,70","74,33","63,88","87,72","281,90","547,08","98,00","9,70",2014,Slovenia,,,,,,,,,,,,,2014,Slovenia,"16,46",,,,,,,,,,,,,2014,Slovenia,,,"4,99","4,99",,,"18,40","18,40","25,10","25,10",2014,Slovenia,,,,,,,,,,,,,,,,2014,Slovenia,"2,16","1,50",,,,"2061,62",,,,2014,Slovenia
2015,Slovenia,31,SVN,705,0,1,1,1,"58,82","0,00","41,18",3,0,0,0,"69,20","0,00","30,80","40,00","0,00","17,80","57,80",3,2015,Slovenia,,"51,7","0,0","6,0","20,7","0,0","0,0","3,0","0,0","0,0","6,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,4","34,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00","2,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,2","0,0","0,0","0,0","0,0","0,0","0,0","3,5",2015,Slovenia,"0,0","6,7","23,3","0,0","0,0","0,0","0,0","0,0","6,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,4","40,0","0,0","0,0","0,00","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","11,1","0,0","0,0","0,0","0,0","0,0","0,0","2,2",2015,Slovenia,"36,7","0,81","0,76","5,33","4,16","1,18","0,22","5,82",2015,Slovenia,,,,,,,,,,,,,"0,18","0,33","-0,07",2015,Slovenia,,1,0,1,2,"3,0",0,"2,00",1,2015,Slovenia,"0,70",,"47,75","44,89","2,26","3,25","-0,53","82,60","82,60","-2,86","-0,01","1,87","1,71","4,39",2015,Slovenia,"1031,42","1008,15","917,45","74,55","65,22","64,15","290,10","563,20","90,00","9,00",2015,Slovenia,,,,,,,,,,,,,2015,Slovenia,"16,10",,,,,,,,,,,,,2015,Slovenia,,,,,,,"17,40","17,40","26,60","26,60",2015,Slovenia,,,,,,,,,,,,,,,,2015,Slovenia,,,,,,,,,,2015,Slovenia
